measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,104,Caribbean,1,Male,22,All ages,494,Stroke,2,Percent,2023,0.0137506010393055,0.0142602229798161,0.01324585398908
5,Prevalence,104,Caribbean,2,Female,22,All ages,494,Stroke,2,Percent,2023,0.0132717446422156,0.0137717061467129,0.0128038420589537
5,Prevalence,114,Haiti,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0050376312533851,0.0066468448908595,0.0038146144958026
5,Prevalence,114,Haiti,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0065234379350046,0.0085822204094131,0.0049042826726361
5,Prevalence,104,Caribbean,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0131507787856502,0.0168036602474877,0.0099908899414219
5,Prevalence,104,Caribbean,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0179159954063479,0.0228054677364631,0.0135458146540687
5,Prevalence,105,Antigua and Barbuda,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0144979915638589,0.0187912068194686,0.0109288989824853
5,Prevalence,105,Antigua and Barbuda,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0197466415289788,0.0249942656459275,0.0149994431639407
5,Prevalence,115,Jamaica,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.012443688911284,0.0159282645859005,0.0093264423195347
5,Prevalence,115,Jamaica,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0172312303814027,0.0219130036847577,0.013182614302681
5,Prevalence,106,Bahamas,1,Male,22,All ages,503,Endocarditis,2,Percent,2023,4.9915565513e-05,5.98974370858e-05,4.15208418806e-05
5,Prevalence,106,Bahamas,2,Female,22,All ages,503,Endocarditis,2,Percent,2023,4.43964120195e-05,5.36406554001e-05,3.65862840642e-05
5,Prevalence,114,Haiti,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0005874359293165,0.0006902766057743,0.0004856989207011
5,Prevalence,114,Haiti,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0003589488568346,0.000431102660104,0.0002886051743967
5,Prevalence,105,Antigua and Barbuda,1,Male,22,All ages,500,Atrial fibrillation and flutter,2,Percent,2023,0.0097848669667794,0.0125808015844783,0.0073737326591824
5,Prevalence,105,Antigua and Barbuda,2,Female,22,All ages,500,Atrial fibrillation and flutter,2,Percent,2023,0.0083223288801722,0.0106715621778065,0.0061259759979795
5,Prevalence,115,Jamaica,1,Male,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.010818314076409,0.0135476150506383,0.0085483851106021
5,Prevalence,115,Jamaica,2,Female,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.011527489937705,0.0140120578717865,0.0091185124842749
5,Prevalence,115,Jamaica,1,Male,22,All ages,494,Stroke,2,Percent,2023,0.0125606265239358,0.0131053287833712,0.0119819553250368
5,Prevalence,115,Jamaica,2,Female,22,All ages,494,Stroke,2,Percent,2023,0.0139041601947026,0.0144669829179899,0.0132842598441647
5,Prevalence,107,Barbados,1,Male,22,All ages,504,Non-rheumatic valvular heart disease,2,Percent,2023,0.0053703882952829,0.0064266511206562,0.0045265610507441
5,Prevalence,107,Barbados,2,Female,22,All ages,504,Non-rheumatic valvular heart disease,2,Percent,2023,0.0023649677869038,0.0028187301543665,0.0019366809986169
5,Prevalence,109,Cuba,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0016615253998488,0.0019687219476547,0.0013759693763809
5,Prevalence,109,Cuba,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0009652194271766,0.0011694279333424,0.0007729307463276
5,Prevalence,113,Guyana,1,Male,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0096261800053368,0.0117478458407922,0.0076040510832714
5,Prevalence,113,Guyana,2,Female,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0104702513070691,0.0129605685766095,0.0082105311722628
5,Prevalence,113,Guyana,1,Male,22,All ages,494,Stroke,2,Percent,2023,0.0105966129591372,0.0111609242854662,0.0101140897415949
5,Prevalence,113,Guyana,2,Female,22,All ages,494,Stroke,2,Percent,2023,0.0106237936010624,0.0111297389642588,0.0101992725276288
5,Prevalence,123,Peru,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0099257783909171,0.0128077011778254,0.0074661102027587
5,Prevalence,123,Peru,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0130390007302392,0.0167521390695061,0.0100118261024724
5,Prevalence,112,Grenada,1,Male,22,All ages,503,Endocarditis,2,Percent,2023,5.97261171079e-05,6.93087166503e-05,5.06543702057e-05
5,Prevalence,112,Grenada,2,Female,22,All ages,503,Endocarditis,2,Percent,2023,6.00370180362e-05,7.07253245925e-05,5.1402156463e-05
5,Prevalence,122,Ecuador,1,Male,22,All ages,491,Cardiovascular diseases,2,Percent,2023,0.0738840630420647,0.0790610494853041,0.0693211929192057
5,Prevalence,122,Ecuador,2,Female,22,All ages,491,Cardiovascular diseases,2,Percent,2023,0.0670148482730883,0.0725591673110938,0.0626401316179915
5,Prevalence,108,Belize,1,Male,22,All ages,500,Atrial fibrillation and flutter,2,Percent,2023,0.0061184735478689,0.0078470832047156,0.0046712633026731
5,Prevalence,108,Belize,2,Female,22,All ages,500,Atrial fibrillation and flutter,2,Percent,2023,0.004475548367295,0.0056189931024844,0.0033960332658582
5,Prevalence,108,Belize,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0084148311123709,0.0110248099475899,0.0063654718678015
5,Prevalence,108,Belize,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0096411215214275,0.012592109626332,0.0073218054516094
5,Prevalence,109,Cuba,1,Male,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0197586099774488,0.0261680373531722,0.0145570542207487
5,Prevalence,109,Cuba,2,Female,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0188278548179252,0.0238913087686445,0.0142943771645515
5,Prevalence,105,Antigua and Barbuda,1,Male,22,All ages,504,Non-rheumatic valvular heart disease,2,Percent,2023,0.0035563945269162,0.0042151392907873,0.0029715141399503
5,Prevalence,105,Antigua and Barbuda,2,Female,22,All ages,504,Non-rheumatic valvular heart disease,2,Percent,2023,0.0015107082496206,0.0017784900850377,0.0012434029694139
5,Prevalence,124,Central Latin America,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0148124181209791,0.01901530768717,0.0113962190759164
5,Prevalence,124,Central Latin America,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0181969585125479,0.0233984422062266,0.0138121114540994
5,Prevalence,120,Andean Latin America,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0098509652508506,0.0126371153443185,0.0074469976130188
5,Prevalence,120,Andean Latin America,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0128555319224918,0.0164895640986139,0.0097827072800926
5,Prevalence,116,Saint Lucia,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.016357511382749,0.0210747786957747,0.0124875285477494
5,Prevalence,116,Saint Lucia,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0214700505561443,0.0279708517178509,0.0161440283710651
5,Prevalence,105,Antigua and Barbuda,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0011462271911968,0.0013751088335466,0.0009551018872756
5,Prevalence,105,Antigua and Barbuda,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0004579803871383,0.0005455553959462,0.0003758656500143
5,Prevalence,108,Belize,1,Male,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0096787206749499,0.0121695441486431,0.0076768464345448
5,Prevalence,108,Belize,2,Female,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0110300928753332,0.0134414042953388,0.0086828162717038
5,Prevalence,108,Belize,1,Male,22,All ages,494,Stroke,2,Percent,2023,0.0078599440813431,0.0081569453522166,0.0075089121809991
5,Prevalence,108,Belize,2,Female,22,All ages,494,Stroke,2,Percent,2023,0.0078137859240438,0.0081362605347022,0.0074609908389675
5,Prevalence,118,Suriname,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0124964210559564,0.0158596191139388,0.0095116333251971
5,Prevalence,118,Suriname,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0177469526404283,0.0229110309721708,0.0132831762356719
5,Prevalence,114,Haiti,1,Male,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0093438183035241,0.0118745871770325,0.0072972279315662
5,Prevalence,114,Haiti,2,Female,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0042289646996794,0.0054565012216551,0.0033375530689361
5,Prevalence,117,Saint Vincent and the Grenadines,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0173629415660325,0.0227571587465918,0.013116655662923
5,Prevalence,117,Saint Vincent and the Grenadines,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0209530812342957,0.0266938108698486,0.0157735909240621
5,Prevalence,116,Saint Lucia,1,Male,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0002914558264382,0.0003460503769892,0.0002414185523094
5,Prevalence,116,Saint Lucia,2,Female,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0003015733708485,0.0003556906552542,0.0002539200077127
5,Prevalence,116,Saint Lucia,1,Male,22,All ages,494,Stroke,2,Percent,2023,0.0153006303829012,0.0162654793353071,0.0143113683648006
5,Prevalence,116,Saint Lucia,2,Female,22,All ages,494,Stroke,2,Percent,2023,0.0163695559880654,0.0174971378357743,0.015286831410454
5,Prevalence,112,Grenada,1,Male,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0201558525266505,0.0268113555852199,0.0148483241781841
5,Prevalence,112,Grenada,2,Female,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0178884451877244,0.0230485391710172,0.0137985017633295
5,Prevalence,104,Caribbean,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0009900090495924,0.0011436437358415,0.0008263301176487
5,Prevalence,104,Caribbean,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0006288774459279,0.0007366059994607,0.0005184632145737
5,Prevalence,118,Suriname,1,Male,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.009667019490722,0.0118005584718699,0.0079051059135112
5,Prevalence,118,Suriname,2,Female,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0105588997559741,0.0127429185543678,0.0083789404541121
5,Prevalence,118,Suriname,1,Male,22,All ages,494,Stroke,2,Percent,2023,0.0133020448165247,0.0138684594194037,0.0126525800778798
5,Prevalence,118,Suriname,2,Female,22,All ages,494,Stroke,2,Percent,2023,0.0139718904364344,0.0146053842437198,0.0133203495054277
5,Prevalence,111,Dominican Republic,1,Male,22,All ages,503,Endocarditis,2,Percent,2023,3.06237347108e-05,3.66036462537e-05,2.52721479891e-05
5,Prevalence,111,Dominican Republic,2,Female,22,All ages,503,Endocarditis,2,Percent,2023,2.34406111406e-05,2.82738039842e-05,1.96634206134e-05
5,Prevalence,115,Jamaica,1,Male,22,All ages,503,Endocarditis,2,Percent,2023,6.40995521753e-05,7.5409126812e-05,5.42725695072e-05
5,Prevalence,115,Jamaica,2,Female,22,All ages,503,Endocarditis,2,Percent,2023,8.5753645816e-05,0.000103396042166,6.98075832269e-05
5,Prevalence,111,Dominican Republic,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0090297885075099,0.0114610495926738,0.0069159579062384
5,Prevalence,111,Dominican Republic,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0121939515331255,0.0155730930618004,0.0092886696433261
5,Prevalence,128,Guatemala,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0098683665770959,0.0124986454563883,0.0075059578008375
5,Prevalence,128,Guatemala,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0110342788727634,0.0143904164687093,0.008331167996217
5,Prevalence,129,Honduras,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0095897112293342,0.0123429029674901,0.007284826629018
5,Prevalence,129,Honduras,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0102125061830697,0.0132323740188427,0.0078401748938688
5,Prevalence,117,Saint Vincent and the Grenadines,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0007306464658737,0.0008707458517388,0.000594690874266
5,Prevalence,117,Saint Vincent and the Grenadines,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0003570607753697,0.0004207154288084,0.0002878485126737
5,Prevalence,108,Belize,1,Male,22,All ages,504,Non-rheumatic valvular heart disease,2,Percent,2023,0.0018867966986078,0.0022105169254806,0.0015865199834906
5,Prevalence,108,Belize,2,Female,22,All ages,504,Non-rheumatic valvular heart disease,2,Percent,2023,0.0006853133627679,0.0008073813887776,0.0005741295393494
5,Prevalence,103,Latin America and Caribbean,1,Male,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0146773397712519,0.0188734977615479,0.0112773733507982
5,Prevalence,103,Latin America and Caribbean,2,Female,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0158494926683414,0.0197146790261539,0.0121310816005886
5,Prevalence,106,Bahamas,1,Male,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0002642729009287,0.0003146431880672,0.0002195073884511
5,Prevalence,106,Bahamas,2,Female,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0002688084812904,0.000320662010402,0.0002217458743914
5,Prevalence,106,Bahamas,1,Male,22,All ages,494,Stroke,2,Percent,2023,0.0092526540903304,0.0096390304408473,0.0088639307517673
5,Prevalence,106,Bahamas,2,Female,22,All ages,494,Stroke,2,Percent,2023,0.0106717353539727,0.0111116556494677,0.0102278920184798
5,Prevalence,116,Saint Lucia,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0018610308965167,0.0022299728223094,0.0015112072895129
5,Prevalence,116,Saint Lucia,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0009386389472243,0.0011054868758114,0.0007638407511462
5,Prevalence,125,Colombia,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0142926833672097,0.0182896734844404,0.0109435158190384
5,Prevalence,125,Colombia,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0174332415215564,0.0224907621798502,0.0129817562540393
5,Prevalence,107,Barbados,1,Male,22,All ages,503,Endocarditis,2,Percent,2023,0.0001224958794369,0.0001418936753201,0.000103200757337
5,Prevalence,107,Barbados,2,Female,22,All ages,503,Endocarditis,2,Percent,2023,7.73594676911e-05,9.17166832283e-05,6.58119546994e-05
5,Prevalence,115,Jamaica,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0010552813813065,0.0012190398386661,0.0008808677540613
5,Prevalence,115,Jamaica,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0005897309974034,0.0007015937461882,0.0004824690962593
5,Prevalence,108,Belize,1,Male,22,All ages,503,Endocarditis,2,Percent,2023,2.64202126966e-05,3.10326503701e-05,2.23785396849e-05
5,Prevalence,108,Belize,2,Female,22,All ages,503,Endocarditis,2,Percent,2023,1.36559218044e-05,1.62392696123e-05,1.15602558828e-05
5,Prevalence,112,Grenada,1,Male,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.0472492359543921,0.0537100560418778,0.0384579562169499
5,Prevalence,112,Grenada,2,Female,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.0525186330478957,0.0621048435072836,0.0448955100497819
5,Prevalence,130,Mexico,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0160620998155024,0.0205647837399498,0.0123082399066682
5,Prevalence,130,Mexico,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0200830900451291,0.0257696612294461,0.0152836288244954
5,Prevalence,119,Trinidad and Tobago,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0159602021133442,0.0209434397238918,0.01190324500591
5,Prevalence,119,Trinidad and Tobago,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0219177851582192,0.0287444430399753,0.0163434897747888
5,Prevalence,126,Costa Rica,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0175919557836486,0.0229090292275083,0.0133066299797723
5,Prevalence,126,Costa Rica,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0208579356699653,0.0265188110596587,0.0156717135716217
5,Prevalence,104,Caribbean,1,Male,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.0571577443942952,0.0639530932691685,0.0521018018449644
5,Prevalence,104,Caribbean,2,Female,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.0541380701252875,0.0597916240438073,0.0493386204299053
5,Prevalence,115,Jamaica,1,Male,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0141860112176715,0.0186441573664595,0.0107885700178784
5,Prevalence,115,Jamaica,2,Female,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0126936608920372,0.0161685804017722,0.0096563067570383
5,Prevalence,106,Bahamas,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0010338053671429,0.0012476087236865,0.000852297679052
5,Prevalence,106,Bahamas,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.000580500993425,0.0006884290924826,0.0004759970923592
5,Prevalence,118,Suriname,1,Male,22,All ages,503,Endocarditis,2,Percent,2023,2.8463677594e-05,3.32233003826e-05,2.41589508106e-05
5,Prevalence,118,Suriname,2,Female,22,All ages,503,Endocarditis,2,Percent,2023,1.87718419222e-05,2.21408021721e-05,1.59967886078e-05
5,Prevalence,108,Belize,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0008861183508799,0.0010376983959719,0.0007320211516292
5,Prevalence,108,Belize,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0006764718617067,0.0008056386824845,0.0005449724027949
5,Prevalence,113,Guyana,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0006971849251339,0.0008271937026928,0.0005817983872756
5,Prevalence,113,Guyana,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0004519517303784,0.0005300073432796,0.0003672617140657
5,Prevalence,109,Cuba,1,Male,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.091097647787709,0.1110263402170236,0.0802375274364019
5,Prevalence,109,Cuba,2,Female,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.0806189190865012,0.092268615926719,0.0712831127071141
5,Prevalence,110,Dominica,1,Male,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.010347330266716,0.0127260931783195,0.0082380182620831
5,Prevalence,110,Dominica,2,Female,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0112760713026107,0.0137919651711723,0.0090992638265891
5,Prevalence,110,Dominica,1,Male,22,All ages,494,Stroke,2,Percent,2023,0.0144296658418924,0.0150985281396333,0.0137348690531211
5,Prevalence,110,Dominica,2,Female,22,All ages,494,Stroke,2,Percent,2023,0.015437511653268,0.0162617698766553,0.014605480274277
5,Prevalence,116,Saint Lucia,1,Male,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.040450546721024,0.0477457727171979,0.0340361790186439
5,Prevalence,116,Saint Lucia,2,Female,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.036438763618701,0.0433742957936179,0.0317875378847082
5,Prevalence,116,Saint Lucia,1,Male,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0308880041535192,0.0398822254855526,0.0232273101478688
5,Prevalence,116,Saint Lucia,2,Female,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0224062521711133,0.0281031592318745,0.017529629409133
5,Prevalence,122,Ecuador,1,Male,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.011128993399117,0.0142496692994205,0.0083693677095431
5,Prevalence,122,Ecuador,2,Female,22,All ages,502,Lower extremity peripheral arterial disease,2,Percent,2023,0.0138196078650819,0.0176665937851181,0.0104520181143524
5,Prevalence,121,Bolivia (Plurinational State of),1,Male,22,All ages,503,Endocarditis,2,Percent,2023,3.32287079317e-05,4.08469973552e-05,2.75093556305e-05
5,Prevalence,121,Bolivia (Plurinational State of),2,Female,22,All ages,503,Endocarditis,2,Percent,2023,2.44058988854e-05,3.02565316496e-05,2.02866393085e-05
5,Prevalence,114,Haiti,1,Male,22,All ages,503,Endocarditis,2,Percent,2023,2.32500585366e-05,2.79896110455e-05,1.96421863789e-05
5,Prevalence,114,Haiti,2,Female,22,All ages,503,Endocarditis,2,Percent,2023,1.52596352057e-05,1.82714732952e-05,1.2893386014e-05
5,Prevalence,113,Guyana,1,Male,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.0341629271885098,0.0417671840471493,0.0290867146673096
5,Prevalence,113,Guyana,2,Female,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.0318922339421891,0.0385891489917076,0.0260514641796186
5,Prevalence,120,Andean Latin America,1,Male,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0088555427722707,0.0108227493659325,0.0070150687381428
5,Prevalence,120,Andean Latin America,2,Female,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.009264512509977,0.0113392348399075,0.0074793237868972
5,Prevalence,120,Andean Latin America,1,Male,22,All ages,494,Stroke,2,Percent,2023,0.0107090429181379,0.0110616217879137,0.010328906950501
5,Prevalence,120,Andean Latin America,2,Female,22,All ages,494,Stroke,2,Percent,2023,0.0101773997417775,0.0106863407908877,0.0097410477154128
5,Prevalence,118,Suriname,1,Male,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.000841001538861,0.0010153833260723,0.0006859744554489
5,Prevalence,118,Suriname,2,Female,22,All ages,499,Cardiomyopathy and myocarditis,2,Percent,2023,0.0005688905450181,0.0006745658674946,0.0004719864114415
5,Prevalence,111,Dominican Republic,1,Male,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0098924008185579,0.0122050798080255,0.0077981560166169
5,Prevalence,111,Dominican Republic,2,Female,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0107690888781542,0.0130853500068888,0.0085546265505294
5,Prevalence,111,Dominican Republic,1,Male,22,All ages,494,Stroke,2,Percent,2023,0.0108777353147482,0.0113895214192517,0.0103765374677077
5,Prevalence,111,Dominican Republic,2,Female,22,All ages,494,Stroke,2,Percent,2023,0.0107485707367367,0.0112521458642899,0.0102952738578424
5,Prevalence,108,Belize,1,Male,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0128144858808498,0.016643760928983,0.0102316508924232
5,Prevalence,108,Belize,2,Female,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0128786308201611,0.0162004920232753,0.0100090657704615
5,Prevalence,109,Cuba,1,Male,22,All ages,503,Endocarditis,2,Percent,2023,4.08644237596e-05,4.62708503912e-05,3.56134294388e-05
5,Prevalence,109,Cuba,2,Female,22,All ages,503,Endocarditis,2,Percent,2023,2.64016537305e-05,3.04462490084e-05,2.31388058233e-05
5,Prevalence,113,Guyana,1,Male,22,All ages,503,Endocarditis,2,Percent,2023,4.11684494867e-05,4.97497895571e-05,3.42424441844e-05
5,Prevalence,113,Guyana,2,Female,22,All ages,503,Endocarditis,2,Percent,2023,3.93061529677e-05,4.79027726637e-05,3.18709596912e-05
5,Prevalence,109,Cuba,1,Male,22,All ages,498,Hypertensive heart disease,2,Percent,2023,0.0031525280634729,0.0042149404948403,0.0023099828820195
5,Prevalence,109,Cuba,2,Female,22,All ages,498,Hypertensive heart disease,2,Percent,2023,0.0031120381643795,0.0040112529348434,0.0023160443033916
5,Prevalence,105,Antigua and Barbuda,1,Male,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0339182905041991,0.0425932657897355,0.0260811906618638
5,Prevalence,105,Antigua and Barbuda,2,Female,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0229248534116835,0.0294622233723149,0.0178936361565491
5,Prevalence,112,Grenada,1,Male,22,All ages,498,Hypertensive heart disease,2,Percent,2023,0.0029942429406157,0.0039685771716864,0.0022052400399805
5,Prevalence,112,Grenada,2,Female,22,All ages,498,Hypertensive heart disease,2,Percent,2023,0.0033572228583421,0.0043941395100609,0.0026306687412368
5,Prevalence,112,Grenada,1,Male,22,All ages,500,Atrial fibrillation and flutter,2,Percent,2023,0.011169446463114,0.0144742997451527,0.008478669923389
5,Prevalence,112,Grenada,2,Female,22,All ages,500,Atrial fibrillation and flutter,2,Percent,2023,0.0096506313366644,0.0125131953273549,0.0071733918186143
5,Prevalence,105,Antigua and Barbuda,1,Male,22,All ages,503,Endocarditis,2,Percent,2023,7.35913311796e-05,8.8682251029e-05,5.95733870883e-05
5,Prevalence,105,Antigua and Barbuda,2,Female,22,All ages,503,Endocarditis,2,Percent,2023,3.74600932984e-05,4.35213559375e-05,3.13430354145e-05
5,Prevalence,118,Suriname,1,Male,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.0544130863974571,0.0656138898071865,0.0467028390854905
5,Prevalence,118,Suriname,2,Female,22,All ages,493,Ischemic heart disease,2,Percent,2023,0.0473134655350884,0.0576651508711554,0.0389380746922164
5,Prevalence,116,Saint Lucia,1,Male,22,All ages,498,Hypertensive heart disease,2,Percent,2023,0.0033980071629518,0.0046261051502926,0.0025556175478592
5,Prevalence,116,Saint Lucia,2,Female,22,All ages,498,Hypertensive heart disease,2,Percent,2023,0.0036469777189761,0.0047041177040817,0.0028564213611357
5,Prevalence,104,Caribbean,1,Male,22,All ages,498,Hypertensive heart disease,2,Percent,2023,0.0023323961428197,0.0030533232938886,0.0017893094433112
5,Prevalence,104,Caribbean,2,Female,22,All ages,498,Hypertensive heart disease,2,Percent,2023,0.0022279637943914,0.0028713245522722,0.0017426499140599
5,Prevalence,121,Bolivia (Plurinational State of),1,Male,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0098086201655186,0.0120922921665319,0.0077716973075136
5,Prevalence,121,Bolivia (Plurinational State of),2,Female,22,All ages,492,Rheumatic heart disease,2,Percent,2023,0.0095260294872611,0.0117553441345747,0.0076577447541373
5,Prevalence,121,Bolivia (Plurinational State of),1,Male,22,All ages,494,Stroke,2,Percent,2023,0.0092744698482202,0.0096971615681772,0.0088935571180407
5,Prevalence,121,Bolivia (Plurinational State of),2,Female,22,All ages,494,Stroke,2,Percent,2023,0.0100279844353302,0.010473381779196,0.0096327746935631
5,Prevalence,113,Guyana,1,Male,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0088782204854885,0.0113220585738527,0.0067968635243914
5,Prevalence,113,Guyana,2,Female,22,All ages,507,Other cardiovascular and circulatory diseases,2,Percent,2023,0.0075915689677013,0.0095164949762196,0.0057890058046236
